student_id,test_type,test_date,test_subscore,test_subscore_type,is_test_subscore_numeric,entry_mode,entry_date,test_subscore_numeric,max_test_subscore_rank,min_entry_date_rank,test_subscore_highest,test_subscore_percentile
645825,GRE2011,2017-09-29,3.0,ANALYTWRIT,Y,ELEC,2018-01-10,3.0,1,1,3.0,18
645825,GRE2011,2017-09-29,141,QUAN2011,Y,ELEC,2018-01-10,141.0,1,1,141.0,10
645825,GRE2011,2017-09-29,147,VERB2011,Y,ELEC,2018-01-10,147.0,1,1,147.0,35
645828,GRE2011,2016-10-28,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,1,3.5,42
645828,GRE2011,2017-06-01,3.5,ANALYTWRIT,Y,ELEC,2017-06-29,3.5,1,1,3.5,42
645828,GRE2011,2016-10-28,153,QUAN2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,51
645828,GRE2011,2017-06-01,144,QUAN2011,Y,ELEC,2017-06-29,144.0,1,1,144.0,17
645828,GRE2011,2016-10-28,154,VERB2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,64
645828,GRE2011,2017-06-01,158,VERB2011,Y,ELEC,2017-06-29,158.0,1,1,158.0,80
645829,GRE2011,2016-09-29,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645829,GRE2011,2017-02-04,4.0,ANALYTWRIT,Y,ELEC,2017-06-29,4.0,1,2,4.0,59
645829,GRE2011,2016-09-29,148,QUAN2011,Y,ELCT,2017-10-04,148.0,1,1,148.0,31
645829,GRE2011,2017-02-04,144,QUAN2011,Y,ELEC,2017-06-29,144.0,1,2,144.0,17
645829,GRE2011,2016-11-19,155,VERB2011,Y,ELEC,2017-06-29,155.0,1,1,155.0,68
645829,GRE2011,2016-09-29,153,VERB2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,60
645830,GRE2011,2017-06-02,4.5,ANALYTWRIT,Y,ELEC,2017-06-27,4.5,1,1,4.5,82
645830,GRE2011,2016-09-29,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,2,4.5,82
645830,GRE2011,2016-09-29,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,2,152.0,47
645830,GRE2011,2017-06-02,148,QUAN2011,Y,ELEC,2017-06-27,148.0,1,1,148.0,31
645830,GRE2011,2017-06-02,149,VERB2011,Y,ELEC,2017-06-27,149.0,1,1,149.0,42
645830,GRE2011,2016-06-27,157,VERB2011,Y,ELCT,2017-10-04,157.0,1,1,157.0,75
645831,GRE2011,2017-05-31,4.0,ANALYTWRIT,Y,ELEC,2017-06-29,4.0,1,1,4.0,59
645831,GRE2011,2016-10-15,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,2,3.5,42
645831,GRE2011,2016-08-09,148,QUAN2011,Y,ELCT,2017-10-04,148.0,1,1,148.0,31
645831,GRE2011,2017-05-31,143,QUAN2011,Y,ELEC,2017-06-29,143.0,1,1,143.0,14
645831,GRE2011,2017-05-31,149,VERB2011,Y,ELEC,2017-06-29,149.0,1,1,149.0,42
645831,GRE2011,2016-10-15,143,VERB2011,Y,ELCT,2017-10-04,143.0,1,2,143.0,19
645832,GRE2011,2016-09-14,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645832,GRE2011,2017-05-16,3.5,ANALYTWRIT,Y,ELEC,2017-05-26,3.5,1,1,3.5,42
645832,GRE2011,2017-07-17,4.5,ANALYTWRIT,Y,ELEC,2017-07-31,4.5,1,2,4.5,82
645832,GRE2011,2016-09-14,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645832,GRE2011,2017-07-17,158,QUAN2011,Y,ELEC,2017-07-31,158.0,1,2,158.0,69
645832,GRE2011,2017-05-16,141,QUAN2011,Y,ELEC,2017-05-26,141.0,1,1,141.0,10
645832,GRE2011,2016-09-14,150,VERB2011,Y,ELCT,2017-10-04,150.0,1,1,150.0,47
645832,GRE2011,2017-05-16,154,VERB2011,Y,ELEC,2017-05-26,154.0,1,1,154.0,64
645832,GRE2011,2017-05-27,157,VERB2011,Y,ELEC,2017-07-31,157.0,1,1,157.0,76
645833,GRE2011,2017-05-02,4.0,ANALYTWRIT,Y,ELEC,2017-05-26,4.0,1,1,4.0,59
645833,GRE2011,2017-03-02,3.5,ANALYTWRIT,Y,ELEC,2018-06-22,3.5,1,1,3.5,42
645833,GRE2011,2015-08-04,150,QUAN2011,Y,ELCT,2017-10-04,150.0,1,2,150.0,39
645833,GRE2011,2017-05-02,155,QUAN2011,Y,ELEC,2017-05-26,155.0,1,1,155.0,59
645833,GRE2011,2017-03-02,157,QUAN2011,Y,ELEC,2017-06-29,157.0,1,1,157.0,67
645833,GRE2011,2017-05-02,151,VERB2011,Y,ELEC,2017-05-26,151.0,1,1,151.0,51
645833,GRE2011,2015-08-04,151,VERB2011,Y,ELCT,2017-10-04,151.0,1,2,151.0,51
645833,GRE2011,2017-03-02,156,VERB2011,Y,ELEC,2018-06-22,156.0,1,1,156.0,73
645834,GRE2011,2016-05-19,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,1,3.0,17
645834,GRE2011,2016-05-19,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645834,GRE2011,2016-05-19,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,55
645835,GRE2011,2016-06-16,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,2,3.5,42
645835,GRE2011,2017-06-13,5.0,ANALYTWRIT,Y,ELEC,2017-06-30,5.0,1,1,5.0,93
645835,GRE2011,2015-08-03,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645835,GRE2011,2017-06-13,152,QUAN2011,Y,ELEC,2017-06-30,152.0,1,1,152.0,47
645835,GRE2011,2017-06-13,155,VERB2011,Y,ELEC,2017-06-30,155.0,1,1,155.0,68
645835,GRE2011,2016-06-16,145,VERB2011,Y,ELCT,2017-10-04,145.0,1,2,145.0,26
645836,GRE2011,2015-05-16,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,1,3.5,42
645836,GRE2011,2017-06-09,4.5,ANALYTWRIT,Y,ELEC,2017-06-27,4.5,1,1,4.5,82
645836,GRE2011,2015-05-16,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645836,GRE2011,2017-06-09,150,QUAN2011,Y,ELEC,2017-06-27,150.0,1,1,150.0,39
645836,GRE2011,2017-06-09,153,VERB2011,Y,ELEC,2017-06-27,153.0,1,1,153.0,60
645836,GRE2011,2015-05-16,162,VERB2011,Y,ELCT,2017-10-04,162.0,1,1,162.0,90
645837,GRE2011,2016-09-14,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645837,GRE2011,2016-09-14,144,QUAN2011,Y,ELCT,2017-10-04,144.0,1,1,144.0,17
645837,GRE2011,2016-09-14,146,VERB2011,Y,ELCT,2017-10-04,146.0,1,1,146.0,30
645838,GRE2011,2015-11-17,3.0,ANALYTWRIT,Y,ELEC,2017-06-29,3.0,1,1,3.0,17
645838,GRE2011,2016-08-18,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645838,GRE2011,2016-08-18,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645838,GRE2011,2015-11-17,151,QUAN2011,Y,ELEC,2017-06-29,151.0,1,1,151.0,43
645838,GRE2011,2016-08-18,146,VERB2011,Y,ELCT,2017-10-04,146.0,1,1,146.0,30
645838,GRE2011,2015-11-17,144,VERB2011,Y,ELEC,2017-06-29,144.0,1,1,144.0,23
645839,GRE2011,2016-11-10,3.0,ANALYTWRIT,Y,ELEC,2017-06-27,3.0,1,1,3.0,17
645839,GRE2011,2016-10-22,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,1,3.5,42
645839,GRE2011,2016-10-22,153,QUAN2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,51
645839,GRE2011,2016-11-10,144,QUAN2011,Y,ELEC,2017-06-27,144.0,1,1,144.0,17
645839,GRE2011,2016-11-10,148,VERB2011,Y,ELEC,2017-06-27,148.0,1,1,148.0,38
645839,GRE2011,2016-10-22,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645840,GRE2011,2016-11-21,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,2,3.0,17
645840,GRE2011,2016-11-21,138,QUAN2011,Y,ELCT,2017-10-04,138.0,1,2,138.0,4
645841,GRE2011,2016-08-18,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645841,GRE2011,2016-08-18,147,QUAN2011,Y,ELCT,2017-10-04,147.0,1,2,147.0,27
645841,GRE2011,2016-06-03,142,VERB2011,Y,ELCT,2017-10-04,142.0,1,1,142.0,17
645842,GRE2011,2016-09-15,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645842,GRE2011,2016-02-08,2.5,ANALYTWRIT,Y,ELEC,2017-07-20,2.5,1,1,2.5,8
645842,GRE2011,2016-02-08,146,QUAN2011,Y,ELEC,2017-07-20,146.0,1,1,146.0,24
645842,GRE2011,2016-09-15,145,QUAN2011,Y,ELCT,2017-10-04,145.0,1,1,145.0,20
645842,GRE2011,2016-02-08,156,VERB2011,Y,ELEC,2017-07-20,156.0,1,1,156.0,73
645842,GRE2011,2016-09-15,145,VERB2011,Y,ELCT,2017-10-04,145.0,1,1,145.0,26
645843,GRE2011,2016-07-14,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645843,GRE2011,2016-05-21,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,48
645843,GRE2011,2016-07-14,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,2,152.0,55
645844,GRE2011,2016-08-17,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645844,GRE2011,2016-08-17,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645844,GRE2011,2016-08-17,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,55
645845,GRE2011,2015-05-27,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645845,GRE2011,2015-05-27,155,QUAN2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,59
645845,GRE2011,2015-05-27,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,55
645850,GRE2011,2015-05-21,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,80
645850,GRE2011,2015-05-21,153,QUAN2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,52
645850,GRE2011,2015-05-21,157,VERB2011,Y,ELCT,2017-10-04,157.0,1,1,157.0,74
645851,GRE2011,2016-08-08,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645851,GRE2011,2016-08-08,150,QUAN2011,Y,ELCT,2017-10-04,150.0,1,1,150.0,39
645851,GRE2011,2016-08-08,156,VERB2011,Y,ELCT,2017-10-04,156.0,1,1,156.0,72
645852,GRE2011,2016-07-13,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,1,3.5,42
645852,GRE2011,2016-07-13,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645852,GRE2011,2016-07-13,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645853,GRE2011,2016-10-12,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645853,GRE2011,2016-10-12,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,2,152.0,47
645853,GRE2011,2016-10-12,151,VERB2011,Y,ELCT,2017-10-04,151.0,1,2,151.0,51
645854,GRE2011,2016-06-28,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645854,GRE2011,2016-06-28,152,QUAN2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,47
645854,GRE2011,2016-06-28,155,VERB2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,68
645855,GRE2011,2016-09-19,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645855,GRE2011,2016-09-19,145,QUAN2011,Y,ELCT,2017-10-04,145.0,1,1,145.0,20
645855,GRE2011,2016-09-19,147,VERB2011,Y,ELCT,2017-10-04,147.0,1,1,147.0,34
645856,GRE2011,2016-06-24,5.0,ANALYTWRIT,Y,ELCT,2017-10-04,5.0,1,1,5.0,93
645856,GRE2011,2016-06-24,147,QUAN2011,Y,ELCT,2017-10-04,147.0,1,1,147.0,27
645856,GRE2011,2016-06-24,148,VERB2011,Y,ELCT,2017-10-04,148.0,1,1,148.0,38
645857,GRE2011,2016-08-19,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,3,4.5,82
645857,GRE2011,2015-06-06,147,QUAN2011,Y,ELCT,2017-10-04,147.0,1,1,147.0,28
645857,GRE2011,2016-08-19,143,VERB2011,Y,ELCT,2017-10-04,143.0,1,3,143.0,19
645858,GRE2011,2015-03-17,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645858,GRE2011,2017-08-10,4.5,ANALYTWRIT,Y,ELEC,2017-08-23,4.5,1,1,4.5,82
645858,GRE2011,2015-03-17,153,QUAN2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,51
645858,GRE2011,2017-08-10,165,QUAN2011,Y,ELEC,2017-08-23,165.0,1,1,165.0,89
645858,GRE2011,2015-03-17,153,VERB2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,60
645858,GRE2011,2017-08-10,170,VERB2011,Y,ELEC,2017-08-23,170.0,1,1,170.0,99
645859,GRE2011,2015-12-16,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645859,GRE2011,2015-12-16,151,QUAN2011,Y,ELCT,2017-10-04,151.0,1,1,151.0,43
645859,GRE2011,2015-12-16,154,VERB2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,64
645860,GRE2011,2016-08-10,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645860,GRE2011,2016-08-10,153,QUAN2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,51
645860,GRE2011,2016-08-10,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645861,GRE2011,2016-08-15,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645861,GRE2011,2016-06-30,151,QUAN2011,Y,ELCT,2017-10-04,151.0,1,1,151.0,43
645861,GRE2011,2016-08-15,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,2,152.0,55
645862,GRE2011,2016-10-05,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645862,GRE2011,2016-09-07,154,QUAN2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,55
645862,GRE2011,2016-10-05,150,VERB2011,Y,ELCT,2017-10-04,150.0,1,2,150.0,47
645863,GRE2011,2016-09-28,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645863,GRE2011,2016-09-28,150,QUAN2011,Y,ELCT,2017-10-04,150.0,1,1,150.0,39
645863,GRE2011,2016-09-28,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645865,GRE2011,2017-05-08,3.5,ANALYTWRIT,Y,ELEC,2017-07-06,3.5,1,1,3.5,42
645865,GRE2011,2016-08-12,2.5,ANALYTWRIT,Y,ELEC,2017-06-15,2.5,1,1,2.5,7
645865,GRE2011,2017-05-08,150,QUAN2011,Y,ELEC,2017-07-06,150.0,1,1,150.0,39
645865,GRE2011,2016-08-12,145,QUAN2011,Y,ELEC,2017-06-15,145.0,1,1,145.0,20
645865,GRE2011,2017-05-08,151,VERB2011,Y,ELEC,2017-07-06,151.0,1,1,151.0,51
645865,GRE2011,2016-08-12,144,VERB2011,Y,ELEC,2017-06-15,144.0,1,1,144.0,23
645866,GRE2011,2015-08-17,4.0,ANALYTWRIT,Y,ELEC,2017-06-15,4.0,1,1,4.0,59
645866,GRE2011,2015-08-17,154,QUAN2011,Y,ELEC,2017-06-15,154.0,1,1,154.0,55
645866,GRE2011,2015-08-17,153,VERB2011,Y,ELEC,2017-06-15,153.0,1,1,153.0,60
645867,GRE2011,2016-06-01,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645867,GRE2011,2016-06-01,155,QUAN2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,59
645867,GRE2011,2016-06-01,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645868,GRE2011,2017-12-13,3.0,ANALYTWRIT,Y,ELEC,2018-01-10,3.0,1,2,3.0,18
645868,GRE2011,2016-09-08,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,1,3.5,42
645868,GRE2011,2016-09-08,155,QUAN2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,59
645868,GRE2011,2017-06-07,140,QUAN2011,Y,ELEC,2017-07-06,140.0,1,1,140.0,8
645868,GRE2011,2016-09-08,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645868,GRE2011,2017-12-13,137,VERB2011,Y,ELEC,2018-01-10,137.0,1,2,137.0,6
645869,GRE2011,2015-05-20,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645869,GRE2011,2015-05-20,154,QUAN2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,55
645869,GRE2011,2015-05-20,154,VERB2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,64
645870,GRE2011,2016-09-06,4.0,ANALYTWRIT,Y,ELEC,2017-06-27,4.0,1,1,4.0,59
645870,GRE2011,2016-09-06,149,QUAN2011,Y,ELEC,2017-06-27,149.0,1,1,149.0,35
645870,GRE2011,2016-09-06,147,VERB2011,Y,ELEC,2017-06-27,147.0,1,1,147.0,34
645871,GRE2011,2016-08-08,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645871,GRE2011,2016-08-08,156,QUAN2011,Y,ELCT,2017-10-04,156.0,1,1,156.0,63
645871,GRE2011,2016-08-08,155,VERB2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,68
645872,GRE2011,2016-06-13,5.0,ANALYTWRIT,Y,ELCT,2017-10-04,5.0,1,1,5.0,93
645872,GRE2011,2016-06-13,158,QUAN2011,Y,ELCT,2017-10-04,158.0,1,1,158.0,70
645872,GRE2011,2016-06-13,159,VERB2011,Y,ELCT,2017-10-04,159.0,1,1,159.0,82
645873,GRE2011,2016-09-07,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645873,GRE2011,2016-09-07,151,QUAN2011,Y,ELCT,2017-10-04,151.0,1,2,151.0,43
645873,GRE2011,2016-09-07,142,VERB2011,Y,ELCT,2017-10-04,142.0,1,2,142.0,17
645874,GRE2011,2016-09-27,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645874,GRE2011,2016-09-27,158,QUAN2011,Y,ELCT,2017-10-04,158.0,1,1,158.0,70
645874,GRE2011,2016-09-27,162,VERB2011,Y,ELCT,2017-10-04,162.0,1,1,162.0,90
645875,GRE2011,2016-08-04,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645875,GRE2011,2016-08-04,154,QUAN2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,55
645875,GRE2011,2016-08-04,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,55
645876,GRE2011,2015-10-30,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,56
645876,GRE2011,2015-10-30,144,QUAN2011,Y,ELCT,2017-10-04,144.0,1,1,144.0,18
645876,GRE2011,2015-10-30,142,VERB2011,Y,ELCT,2017-10-04,142.0,1,1,142.0,16
645877,GRE2011,2016-03-25,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,1,3.0,17
645877,GRE2011,2016-03-25,139,QUAN2011,Y,ELCT,2017-10-04,139.0,1,1,139.0,6
645877,GRE2011,2016-03-25,145,VERB2011,Y,ELCT,2017-10-04,145.0,1,1,145.0,26
645878,GRE2011,2016-07-12,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645878,GRE2011,2016-07-12,154,QUAN2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,55
645878,GRE2011,2016-07-12,159,VERB2011,Y,ELCT,2017-10-04,159.0,1,1,159.0,82
645879,GRE2011,2016-08-17,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645879,GRE2011,2016-08-17,151,QUAN2011,Y,ELCT,2017-10-04,151.0,1,1,151.0,43
645879,GRE2011,2016-08-17,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645880,GRE2011,2016-07-15,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645880,GRE2011,2016-07-15,158,QUAN2011,Y,ELCT,2017-10-04,158.0,1,1,158.0,70
645880,GRE2011,2016-07-15,157,VERB2011,Y,ELCT,2017-10-04,157.0,1,1,157.0,75
645881,GRE2011,2016-09-19,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,2,4.0,59
645881,GRE2011,2019-04-08,3.0,ANALYTWRIT,Y,ELEC,2019-04-22,3.0,1,1,3.0,17
645881,GRE2011,2019-04-08,147,QUAN2011,Y,ELEC,2019-04-22,147.0,1,1,147.0,26
645881,GRE2011,2016-10-22,143,QUAN2011,Y,ELCT,2017-10-04,143.0,1,3,143.0,14
645881,GRE2011,2016-10-22,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,3,152.0,55
645881,GRE2011,2019-04-08,150,VERB2011,Y,ELEC,2019-04-22,150.0,1,1,150.0,47
645882,GRE2011,2015-06-29,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645882,GRE2011,2015-06-29,154,QUAN2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,55
645882,GRE2011,2015-06-29,153,VERB2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,60
645883,GRE2011,2016-09-16,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645883,GRE2011,2016-09-16,157,QUAN2011,Y,ELCT,2017-10-04,157.0,1,1,157.0,67
645883,GRE2011,2016-09-16,157,VERB2011,Y,ELCT,2017-10-04,157.0,1,1,157.0,75
645884,GRE2011,2016-09-19,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,1,3.0,17
645884,GRE2011,2016-09-19,146,QUAN2011,Y,ELCT,2017-10-04,146.0,1,1,146.0,24
645884,GRE2011,2016-09-19,150,VERB2011,Y,ELCT,2017-10-04,150.0,1,1,150.0,47
645886,GRE2011,2016-05-19,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645886,GRE2011,2016-05-19,159,QUAN2011,Y,ELCT,2017-10-04,159.0,1,1,159.0,73
645886,GRE2011,2016-05-19,150,VERB2011,Y,ELCT,2017-10-04,150.0,1,1,150.0,47
645888,GRE2011,2015-07-21,5.0,ANALYTWRIT,Y,ELCT,2017-10-04,5.0,1,1,5.0,93
645888,GRE2011,2015-07-21,158,QUAN2011,Y,ELCT,2017-10-04,158.0,1,1,158.0,71
645888,GRE2011,2015-07-21,158,VERB2011,Y,ELCT,2017-10-04,158.0,1,1,158.0,79
645890,GRE2011,2016-05-21,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645890,GRE2011,2016-05-21,156,QUAN2011,Y,ELCT,2017-10-04,156.0,1,1,156.0,63
645890,GRE2011,2016-06-11,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,2,152.0,55
645891,GRE2011,2016-06-15,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,56
645891,GRE2011,2016-06-15,150,QUAN2011,Y,ELCT,2017-10-04,150.0,1,1,150.0,40
645891,GRE2011,2016-06-15,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,54
645893,GRE2011,2017-03-07,3.0,ANALYTWRIT,Y,ELEC,2017-07-20,3.0,1,1,3.0,18
645893,GRE2011,2017-03-07,149,QUAN2011,Y,ELEC,2017-07-20,149.0,1,1,149.0,35
645893,GRE2011,2017-03-07,155,VERB2011,Y,ELEC,2017-07-20,155.0,1,1,155.0,69
645894,GRE2011,2016-12-18,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,1,3.0,17
645894,GRE2011,2016-12-18,158,QUAN2011,Y,ELCT,2017-10-04,158.0,1,1,158.0,70
645894,GRE2011,2016-12-18,146,VERB2011,Y,ELCT,2017-10-04,146.0,1,1,146.0,30
645895,GRE2011,2017-06-20,4.0,ANALYTWRIT,Y,ELEC,2017-07-20,4.0,1,1,4.0,60
645895,GRE2011,2016-09-18,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,1,3.0,17
645895,GRE2011,2017-06-20,153,QUAN2011,Y,ELEC,2017-07-20,153.0,1,1,153.0,51
645895,GRE2011,2016-09-18,143,QUAN2011,Y,ELCT,2017-10-04,143.0,1,1,143.0,14
645895,GRE2011,2017-06-20,149,VERB2011,Y,ELEC,2017-07-20,149.0,1,1,149.0,43
645895,GRE2011,2016-09-18,143,VERB2011,Y,ELCT,2017-10-04,143.0,1,1,143.0,19
645896,GRE2011,2016-06-16,4.0,ANALYTWRIT,Y,ELCT,2017-10-04,4.0,1,1,4.0,59
645896,GRE2011,2016-06-16,155,QUAN2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,59
645896,GRE2011,2016-06-16,153,VERB2011,Y,ELCT,2017-10-04,153.0,1,1,153.0,60
645898,GRE2011,2015-03-20,4.0,ANALYTWRIT,Y,ELEC,2017-10-30,4.0,1,1,4.0,60
645898,GRE2011,2016-08-12,3.0,ANALYTWRIT,Y,ELCT,2017-10-04,3.0,1,1,3.0,17
645898,GRE2011,2016-08-12,155,QUAN2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,59
645898,GRE2011,2015-03-20,163,QUAN2011,Y,ELEC,2017-10-30,163.0,1,1,163.0,84
645898,GRE2011,2016-08-12,149,VERB2011,Y,ELCT,2017-10-04,149.0,1,1,149.0,42
645898,GRE2011,2015-03-20,162,VERB2011,Y,ELEC,2017-10-30,162.0,1,1,162.0,91
645900,GRE2011,2016-05-26,4.5,ANALYTWRIT,Y,ELCT,2017-10-04,4.5,1,1,4.5,82
645900,GRE2011,2016-05-26,154,QUAN2011,Y,ELCT,2017-10-04,154.0,1,1,154.0,55
645900,GRE2011,2016-05-26,152,VERB2011,Y,ELCT,2017-10-04,152.0,1,1,152.0,55
645901,GRE2011,2016-09-18,3.5,ANALYTWRIT,Y,ELCT,2017-10-04,3.5,1,1,3.5,42
645901,GRE2011,2019-02-20,4.5,ANALYTWRIT,Y,ELEC,2019-03-11,4.5,1,1,4.5,82
645901,GRE2011,2016-09-18,156,QUAN2011,Y,ELCT,2017-10-04,156.0,1,1,156.0,63
645901,GRE2011,2019-02-20,163,QUAN2011,Y,ELEC,2019-03-11,163.0,1,1,163.0,83
645901,GRE2011,2016-09-18,155,VERB2011,Y,ELCT,2017-10-04,155.0,1,1,155.0,68
645901,GRE2011,2019-02-20,153,VERB2011,Y,ELEC,2019-03-11,153.0,1,1,153.0,61
645902,GRE2011,2018-08-09,4.0,ANALYTWRIT,Y,ELEC,2018-08-24,4.0,1,1,4.0,59
